GeoFIPS,GeoName,Region,Table,LineCode,IndustryClassification,Description,2014
6069,"San Benito, CA",8,CA30,120,...,  Per capita net earnings 4/,28926
6069,"San Benito, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6105
6069,"San Benito, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,681
6069,"San Benito, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,221
6069,"San Benito, CA",8,CA30,160,...,    Per capita retirement and other 4/,5203
6069,"San Benito, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",6455
6069,"San Benito, CA",8,CA30,180,...,  Earnings by place of work,1163063
6069,"San Benito, CA",8,CA30,190,...,    Wages and salaries,704085
6069,"San Benito, CA",8,CA30,200,...,    Supplements to wages and salaries,213949
6069,"San Benito, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,162339
6069,"San Benito, CA",8,CA30,202,...,      Employer contributions for government social insurance,51610
6069,"San Benito, CA",8,CA30,210,...,    Proprietors' income,245029
6069,"San Benito, CA",8,CA30,220,...,      Farm proprietors' income,68898
6069,"San Benito, CA",8,CA30,230,...,      Nonfarm proprietors' income,176131
6069,"San Benito, CA",8,CA30,240,...,Total employment (number of jobs),23165
6069,"San Benito, CA",8,CA30,250,...,  Wage and salary employment,16688
6069,"San Benito, CA",8,CA30,260,...,  Proprietors employment,6477
6069,"San Benito, CA",8,CA30,270,...,    Farm proprietors employment 6/,530
6069,"San Benito, CA",8,CA30,280,...,    Nonfarm proprietors employment,5947
6069,"San Benito, CA",8,CA30,290,...,Average earnings per job (dollars),50208
6069,"San Benito, CA",8,CA30,300,...,  Average wages and salaries,42191
6069,"San Benito, CA",8,CA30,310,...,  Average nonfarm proprietors' income,29617
6071,"San Bernardino, CA",8,CA30,10,...,Personal income (thousands of dollars),69487877
6071,"San Bernardino, CA",8,CA30,45,...,  Net earnings by place of residence,44263203
6071,"San Bernardino, CA",8,CA30,50,...,  Personal current transfer receipts,15030445
6071,"San Bernardino, CA",8,CA30,60,...,    Income maintenance benefits 1/,2443548
6071,"San Bernardino, CA",8,CA30,70,...,    Unemployment insurance compensation,298253
6071,"San Bernardino, CA",8,CA30,80,...,    Retirement and other,12288644
6071,"San Bernardino, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",10194229
6071,"San Bernardino, CA",8,CA30,100,...,  Population (persons) 3/,2112619
6071,"San Bernardino, CA",8,CA30,110,...,  Per capita personal income 4/,32892
6071,"San Bernardino, CA",8,CA30,120,...,  Per capita net earnings 4/,20952
6071,"San Bernardino, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7115
6071,"San Bernardino, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1157
6071,"San Bernardino, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,141
6071,"San Bernardino, CA",8,CA30,160,...,    Per capita retirement and other 4/,5817
6071,"San Bernardino, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4825
6071,"San Bernardino, CA",8,CA30,180,...,  Earnings by place of work,44631495
6071,"San Bernardino, CA",8,CA30,190,...,    Wages and salaries,31457185
6071,"San Bernardino, CA",8,CA30,200,...,    Supplements to wages and salaries,9055505
6071,"San Bernardino, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,6706018
6071,"San Bernardino, CA",8,CA30,202,...,      Employer contributions for government social insurance,2349487
6071,"San Bernardino, CA",8,CA30,210,...,    Proprietors' income,4118805
6071,"San Bernardino, CA",8,CA30,220,...,      Farm proprietors' income,90279
6071,"San Bernardino, CA",8,CA30,230,...,      Nonfarm proprietors' income,4028526
6071,"San Bernardino, CA",8,CA30,240,...,Total employment (number of jobs),924916
6071,"San Bernardino, CA",8,CA30,250,...,  Wage and salary employment,717428
6071,"San Bernardino, CA",8,CA30,260,...,  Proprietors employment,207488
6071,"San Bernardino, CA",8,CA30,270,...,    Farm proprietors employment 6/,1045
6071,"San Bernardino, CA",8,CA30,280,...,    Nonfarm proprietors employment,206443
6071,"San Bernardino, CA",8,CA30,290,...,Average earnings per job (dollars),48255
6071,"San Bernardino, CA",8,CA30,300,...,  Average wages and salaries,43847
6071,"San Bernardino, CA",8,CA30,310,...,  Average nonfarm proprietors' income,19514
6073,"San Diego, CA",8,CA30,10,...,Personal income (thousands of dollars),167931419
6073,"San Diego, CA",8,CA30,45,...,  Net earnings by place of residence,108174810
6073,"San Diego, CA",8,CA30,50,...,  Personal current transfer receipts,23538626
6073,"San Diego, CA",8,CA30,60,...,    Income maintenance benefits 1/,2252218
6073,"San Diego, CA",8,CA30,70,...,    Unemployment insurance compensation,490818
6073,"San Diego, CA",8,CA30,80,...,    Retirement and other,20795590
6073,"San Diego, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",36217983
6073,"San Diego, CA",8,CA30,100,...,  Population (persons) 3/,3263431
6073,"San Diego, CA",8,CA30,110,...,  Per capita personal income 4/,51459
6073,"San Diego, CA",8,CA30,120,...,  Per capita net earnings 4/,33148
6073,"San Diego, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7213
6073,"San Diego, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,690
6073,"San Diego, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,150
6073,"San Diego, CA",8,CA30,160,...,    Per capita retirement and other 4/,6372
6073,"San Diego, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",11098
6073,"San Diego, CA",8,CA30,180,...,  Earnings by place of work,123619488
6073,"San Diego, CA",8,CA30,190,...,    Wages and salaries,87582371
6073,"San Diego, CA",8,CA30,200,...,    Supplements to wages and salaries,22346872
6073,"San Diego, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,16051089
6073,"San Diego, CA",8,CA30,202,...,      Employer contributions for government social insurance,6295783
6073,"San Diego, CA",8,CA30,210,...,    Proprietors' income,13690245
6073,"San Diego, CA",8,CA30,220,...,      Farm proprietors' income,102096
6073,"San Diego, CA",8,CA30,230,...,      Nonfarm proprietors' income,13588149
6073,"San Diego, CA",8,CA30,240,...,Total employment (number of jobs),1977874
6073,"San Diego, CA",8,CA30,250,...,  Wage and salary employment,1524766
6073,"San Diego, CA",8,CA30,260,...,  Proprietors employment,453108
6073,"San Diego, CA",8,CA30,270,...,    Farm proprietors employment 6/,4659
6073,"San Diego, CA",8,CA30,280,...,    Nonfarm proprietors employment,448449
6073,"San Diego, CA",8,CA30,290,...,Average earnings per job (dollars),62501
6073,"San Diego, CA",8,CA30,300,...,  Average wages and salaries,57440
6073,"San Diego, CA",8,CA30,310,...,  Average nonfarm proprietors' income,30300
6075,"San Francisco, CA",8,CA30,10,...,Personal income (thousands of dollars),77233279
6075,"San Francisco, CA",8,CA30,45,...,  Net earnings by place of residence,52313814
6075,"San Francisco, CA",8,CA30,50,...,  Personal current transfer receipts,6661446
6075,"San Francisco, CA",8,CA30,60,...,    Income maintenance benefits 1/,687848
6075,"San Francisco, CA",8,CA30,70,...,    Unemployment insurance compensation,125309
6075,"San Francisco, CA",8,CA30,80,...,    Retirement and other,5848289
6075,"San Francisco, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",18258019
6075,"San Francisco, CA",8,CA30,100,...,  Population (persons) 3/,852469
6075,"San Francisco, CA",8,CA30,110,...,  Per capita personal income 4/,90600
6075,"San Francisco, CA",8,CA30,120,...,  Per capita net earnings 4/,61367
6075,"San Francisco, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7814
6075,"San Francisco, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,807
6075,"San Francisco, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,147
6075,"San Francisco, CA",8,CA30,160,...,    Per capita retirement and other 4/,6860
6075,"San Francisco, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",21418
6075,"San Francisco, CA",8,CA30,180,...,  Earnings by place of work,84706531
6075,"San Francisco, CA",8,CA30,190,...,    Wages and salaries,63194495
6075,"San Francisco, CA",8,CA30,200,...,    Supplements to wages and salaries,11987961
6075,"San Francisco, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,8290474
6075,"San Francisco, CA",8,CA30,202,...,      Employer contributions for government social insurance,3697487
6075,"San Francisco, CA",8,CA30,210,...,    Proprietors' income,9524075
6075,"San Francisco, CA",8,CA30,220,...,      Farm proprietors' income,0
6075,"San Francisco, CA",8,CA30,230,...,      Nonfarm proprietors' income,9524075
6075,"San Francisco, CA",8,CA30,240,...,Total employment (number of jobs),854119
6075,"San Francisco, CA",8,CA30,250,...,  Wage and salary employment,685629
6075,"San Francisco, CA",8,CA30,260,...,  Proprietors employment,168490
6075,"San Francisco, CA",8,CA30,270,...,    Farm proprietors employment 6/,0
6075,"San Francisco, CA",8,CA30,280,...,    Nonfarm proprietors employment,168490
6075,"San Francisco, CA",8,CA30,290,...,Average earnings per job (dollars),99174
6075,"San Francisco, CA",8,CA30,300,...,  Average wages and salaries,92170
6075,"San Francisco, CA",8,CA30,310,...,  Average nonfarm proprietors' income,56526
6077,"San Joaquin, CA",8,CA30,10,...,Personal income (thousands of dollars),25859136
6077,"San Joaquin, CA",8,CA30,45,...,  Net earnings by place of residence,15989124
6077,"San Joaquin, CA",8,CA30,50,...,  Personal current transfer receipts,6128854
6077,"San Joaquin, CA",8,CA30,60,...,    Income maintenance benefits 1/,813286
6077,"San Joaquin, CA",8,CA30,70,...,    Unemployment insurance compensation,148446
6077,"San Joaquin, CA",8,CA30,80,...,    Retirement and other,5167122
6077,"San Joaquin, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",3741158
6077,"San Joaquin, CA",8,CA30,100,...,  Population (persons) 3/,715597
6077,"San Joaquin, CA",8,CA30,110,...,  Per capita personal income 4/,36136
6077,"San Joaquin, CA",8,CA30,120,...,  Per capita net earnings 4/,22344
6077,"San Joaquin, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,8565
6077,"San Joaquin, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1137
6077,"San Joaquin, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,207
6077,"San Joaquin, CA",8,CA30,160,...,    Per capita retirement and other 4/,7221
6077,"San Joaquin, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5228
6077,"San Joaquin, CA",8,CA30,180,...,  Earnings by place of work,15107141
6077,"San Joaquin, CA",8,CA30,190,...,    Wages and salaries,9918214
6077,"San Joaquin, CA",8,CA30,200,...,    Supplements to wages and salaries,2870530
6077,"San Joaquin, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,2136473
6077,"San Joaquin, CA",8,CA30,202,...,      Employer contributions for government social insurance,734057
6077,"San Joaquin, CA",8,CA30,210,...,    Proprietors' income,2318397
6077,"San Joaquin, CA",8,CA30,220,...,      Farm proprietors' income,635818
6077,"San Joaquin, CA",8,CA30,230,...,      Nonfarm proprietors' income,1682579
6077,"San Joaquin, CA",8,CA30,240,...,Total employment (number of jobs),294674
6077,"San Joaquin, CA",8,CA30,250,...,  Wage and salary employment,231035
6077,"San Joaquin, CA",8,CA30,260,...,  Proprietors employment,63639
6077,"San Joaquin, CA",8,CA30,270,...,    Farm proprietors employment 6/,2916
6077,"San Joaquin, CA",8,CA30,280,...,    Nonfarm proprietors employment,60723
6077,"San Joaquin, CA",8,CA30,290,...,Average earnings per job (dollars),51267
6077,"San Joaquin, CA",8,CA30,300,...,  Average wages and salaries,42929
6077,"San Joaquin, CA",8,CA30,310,...,  Average nonfarm proprietors' income,27709
6079,"San Luis Obispo, CA",8,CA30,10,...,Personal income (thousands of dollars),12823005
6079,"San Luis Obispo, CA",8,CA30,45,...,  Net earnings by place of residence,7638615
6079,"San Luis Obispo, CA",8,CA30,50,...,  Personal current transfer receipts,1992838
6079,"San Luis Obispo, CA",8,CA30,60,...,    Income maintenance benefits 1/,141132
6079,"San Luis Obispo, CA",8,CA30,70,...,    Unemployment insurance compensation,32253
6079,"San Luis Obispo, CA",8,CA30,80,...,    Retirement and other,1819453
6079,"San Luis Obispo, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",3191552
6079,"San Luis Obispo, CA",8,CA30,100,...,  Population (persons) 3/,279083
6079,"San Luis Obispo, CA",8,CA30,110,...,  Per capita personal income 4/,45947
6079,"San Luis Obispo, CA",8,CA30,120,...,  Per capita net earnings 4/,27370
6079,"San Luis Obispo, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7141
6079,"San Luis Obispo, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,506
6079,"San Luis Obispo, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,116
6079,"San Luis Obispo, CA",8,CA30,160,...,    Per capita retirement and other 4/,6519
6079,"San Luis Obispo, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",11436
6079,"San Luis Obispo, CA",8,CA30,180,...,  Earnings by place of work,7829944
6079,"San Luis Obispo, CA",8,CA30,190,...,    Wages and salaries,4993931
6079,"San Luis Obispo, CA",8,CA30,200,...,    Supplements to wages and salaries,1515394
6079,"San Luis Obispo, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,1162836
6079,"San Luis Obispo, CA",8,CA30,202,...,      Employer contributions for government social insurance,352558
6079,"San Luis Obispo, CA",8,CA30,210,...,    Proprietors' income,1320619
6079,"San Luis Obispo, CA",8,CA30,220,...,      Farm proprietors' income,178641
6079,"San Luis Obispo, CA",8,CA30,230,...,      Nonfarm proprietors' income,1141978
6079,"San Luis Obispo, CA",8,CA30,240,...,Total employment (number of jobs),164042
6079,"San Luis Obispo, CA",8,CA30,250,...,  Wage and salary employment,117611
6079,"San Luis Obispo, CA",8,CA30,260,...,  Proprietors employment,46431
6079,"San Luis Obispo, CA",8,CA30,270,...,    Farm proprietors employment 6/,2083
6079,"San Luis Obispo, CA",8,CA30,280,...,    Nonfarm proprietors employment,44348
6079,"San Luis Obispo, CA",8,CA30,290,...,Average earnings per job (dollars),47731
6079,"San Luis Obispo, CA",8,CA30,300,...,  Average wages and salaries,42461
6079,"San Luis Obispo, CA",8,CA30,310,...,  Average nonfarm proprietors' income,25750
6081,"San Mateo, CA",8,CA30,10,...,Personal income (thousands of dollars),68013899
6081,"San Mateo, CA",8,CA30,45,...,  Net earnings by place of residence,45450289
6081,"San Mateo, CA",8,CA30,50,...,  Personal current transfer receipts,4476363
6081,"San Mateo, CA",8,CA30,60,...,    Income maintenance benefits 1/,277364
6081,"San Mateo, CA",8,CA30,70,...,    Unemployment insurance compensation,87542
6081,"San Mateo, CA",8,CA30,80,...,    Retirement and other,4111457
6081,"San Mateo, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",18087247
6081,"San Mateo, CA",8,CA30,100,...,  Population (persons) 3/,758581
6081,"San Mateo, CA",8,CA30,110,...,  Per capita personal income 4/,89659
6081,"San Mateo, CA",8,CA30,120,...,  Per capita net earnings 4/,59915
6081,"San Mateo, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,5901
6081,"San Mateo, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,366
6081,"San Mateo, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,115
6081,"San Mateo, CA",8,CA30,160,...,    Per capita retirement and other 4/,5420
6081,"San Mateo, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",23844
6081,"San Mateo, CA",8,CA30,180,...,  Earnings by place of work,51463330
6081,"San Mateo, CA",8,CA30,190,...,    Wages and salaries,40287058
6081,"San Mateo, CA",8,CA30,200,...,    Supplements to wages and salaries,6350392
6081,"San Mateo, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,4199866
6081,"San Mateo, CA",8,CA30,202,...,      Employer contributions for government social insurance,2150526
6081,"San Mateo, CA",8,CA30,210,...,    Proprietors' income,4825880
6081,"San Mateo, CA",8,CA30,220,...,      Farm proprietors' income,-946
6081,"San Mateo, CA",8,CA30,230,...,      Nonfarm proprietors' income,4826826
6081,"San Mateo, CA",8,CA30,240,...,Total employment (number of jobs),534572
6081,"San Mateo, CA",8,CA30,250,...,  Wage and salary employment,397336
6081,"San Mateo, CA",8,CA30,260,...,  Proprietors employment,137236
6081,"San Mateo, CA",8,CA30,270,...,    Farm proprietors employment 6/,238
6081,"San Mateo, CA",8,CA30,280,...,    Nonfarm proprietors employment,136998
6081,"San Mateo, CA",8,CA30,290,...,Average earnings per job (dollars),96270
6081,"San Mateo, CA",8,CA30,300,...,  Average wages and salaries,101393
6081,"San Mateo, CA",8,CA30,310,...,  Average nonfarm proprietors' income,35233
6083,"Santa Barbara, CA",8,CA30,10,...,Personal income (thousands of dollars),22263835
6083,"Santa Barbara, CA",8,CA30,45,...,  Net earnings by place of residence,12671582
6083,"Santa Barbara, CA",8,CA30,50,...,  Personal current transfer receipts,2889807
6083,"Santa Barbara, CA",8,CA30,60,...,    Income maintenance benefits 1/,275852
6083,"Santa Barbara, CA",8,CA30,70,...,    Unemployment insurance compensation,58786
6083,"Santa Barbara, CA",8,CA30,80,...,    Retirement and other,2555169
6083,"Santa Barbara, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",6702446
6083,"Santa Barbara, CA",8,CA30,100,...,  Population (persons) 3/,440668
6083,"Santa Barbara, CA",8,CA30,110,...,  Per capita personal income 4/,50523
6083,"Santa Barbara, CA",8,CA30,120,...,  Per capita net earnings 4/,28755
6083,"Santa Barbara, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6558
6083,"Santa Barbara, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,626
6083,"Santa Barbara, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,133
6083,"Santa Barbara, CA",8,CA30,160,...,    Per capita retirement and other 4/,5798
6083,"Santa Barbara, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",15210
6083,"Santa Barbara, CA",8,CA30,180,...,  Earnings by place of work,15028980
6083,"Santa Barbara, CA",8,CA30,190,...,    Wages and salaries,10086365
6083,"Santa Barbara, CA",8,CA30,200,...,    Supplements to wages and salaries,2723032
6083,"Santa Barbara, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,2006830
6083,"Santa Barbara, CA",8,CA30,202,...,      Employer contributions for government social insurance,716202
6083,"Santa Barbara, CA",8,CA30,210,...,    Proprietors' income,2219583
6083,"Santa Barbara, CA",8,CA30,220,...,      Farm proprietors' income,353524
6083,"Santa Barbara, CA",8,CA30,230,...,      Nonfarm proprietors' income,1866059
6083,"Santa Barbara, CA",8,CA30,240,...,Total employment (number of jobs),269772
6083,"Santa Barbara, CA",8,CA30,250,...,  Wage and salary employment,206148
6083,"Santa Barbara, CA",8,CA30,260,...,  Proprietors employment,63624
6083,"Santa Barbara, CA",8,CA30,270,...,    Farm proprietors employment 6/,1132
6083,"Santa Barbara, CA",8,CA30,280,...,    Nonfarm proprietors employment,62492
6083,"Santa Barbara, CA",8,CA30,290,...,Average earnings per job (dollars),55710
6083,"Santa Barbara, CA",8,CA30,300,...,  Average wages and salaries,48928
6083,"Santa Barbara, CA",8,CA30,310,...,  Average nonfarm proprietors' income,29861
6085,"Santa Clara, CA",8,CA30,10,...,Personal income (thousands of dollars),141873705
6085,"Santa Clara, CA",8,CA30,45,...,  Net earnings by place of residence,101960791
6085,"Santa Clara, CA",8,CA30,50,...,  Personal current transfer receipts,11603801
6085,"Santa Clara, CA",8,CA30,60,...,    Income maintenance benefits 1/,1041542
6085,"Santa Clara, CA",8,CA30,70,...,    Unemployment insurance compensation,254679
6085,"Santa Clara, CA",8,CA30,80,...,    Retirement and other,10307580
6085,"Santa Clara, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",28309113
6085,"Santa Clara, CA",8,CA30,100,...,  Population (persons) 3/,1894605
6085,"Santa Clara, CA",8,CA30,110,...,  Per capita personal income 4/,74883
6085,"Santa Clara, CA",8,CA30,120,...,  Per capita net earnings 4/,53816
6085,"Santa Clara, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6125
6085,"Santa Clara, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,550
6085,"Santa Clara, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,134
6085,"Santa Clara, CA",8,CA30,160,...,    Per capita retirement and other 4/,5440
6085,"Santa Clara, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",14942
6085,"Santa Clara, CA",8,CA30,180,...,  Earnings by place of work,133732419
6085,"Santa Clara, CA",8,CA30,190,...,    Wages and salaries,109016704
6085,"Santa Clara, CA",8,CA30,200,...,    Supplements to wages and salaries,16953563
6085,"Santa Clara, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,10916687
6085,"Santa Clara, CA",8,CA30,202,...,      Employer contributions for government social insurance,6036876
6085,"Santa Clara, CA",8,CA30,210,...,    Proprietors' income,7762152
6085,"Santa Clara, CA",8,CA30,220,...,      Farm proprietors' income,44410
6085,"Santa Clara, CA",8,CA30,230,...,      Nonfarm proprietors' income,7717742
6085,"Santa Clara, CA",8,CA30,240,...,Total employment (number of jobs),1281106
6085,"Santa Clara, CA",8,CA30,250,...,  Wage and salary employment,1035551
6085,"Santa Clara, CA",8,CA30,260,...,  Proprietors employment,245555
6085,"Santa Clara, CA",8,CA30,270,...,    Farm proprietors employment 6/,818
6085,"Santa Clara, CA",8,CA30,280,...,    Nonfarm proprietors employment,244737
6085,"Santa Clara, CA",8,CA30,290,...,Average earnings per job (dollars),104388
6085,"Santa Clara, CA",8,CA30,300,...,  Average wages and salaries,105274
6085,"Santa Clara, CA",8,CA30,310,...,  Average nonfarm proprietors' income,31535
6087,"Santa Cruz, CA",8,CA30,10,...,Personal income (thousands of dollars),14209814
6087,"Santa Cruz, CA",8,CA30,45,...,  Net earnings by place of residence,9083224
6087,"Santa Cruz, CA",8,CA30,50,...,  Personal current transfer receipts,1884873
6087,"Santa Cruz, CA",8,CA30,60,...,    Income maintenance benefits 1/,166995
6087,"Santa Cruz, CA",8,CA30,70,...,    Unemployment insurance compensation,65089
6087,"Santa Cruz, CA",8,CA30,80,...,    Retirement and other,1652789
6087,"Santa Cruz, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",3241717
6087,"Santa Cruz, CA",8,CA30,100,...,  Population (persons) 3/,271804
6087,"Santa Cruz, CA",8,CA30,110,...,  Per capita personal income 4/,52280
6087,"Santa Cruz, CA",8,CA30,120,...,  Per capita net earnings 4/,33418
6087,"Santa Cruz, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6935
6087,"Santa Cruz, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,614
6087,"Santa Cruz, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,239
6087,"Santa Cruz, CA",8,CA30,160,...,    Per capita retirement and other 4/,6081
6087,"Santa Cruz, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",11927
6087,"Santa Cruz, CA",8,CA30,180,...,  Earnings by place of work,7485047
6087,"Santa Cruz, CA",8,CA30,190,...,    Wages and salaries,4743911
6087,"Santa Cruz, CA",8,CA30,200,...,    Supplements to wages and salaries,1317542
6087,"Santa Cruz, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,985419
6087,"Santa Cruz, CA",8,CA30,202,...,      Employer contributions for government social insurance,332123
6087,"Santa Cruz, CA",8,CA30,210,...,    Proprietors' income,1423594
6087,"Santa Cruz, CA",8,CA30,220,...,      Farm proprietors' income,137687
6087,"Santa Cruz, CA",8,CA30,230,...,      Nonfarm proprietors' income,1285907
6087,"Santa Cruz, CA",8,CA30,240,...,Total employment (number of jobs),148684
6087,"Santa Cruz, CA",8,CA30,250,...,  Wage and salary employment,104234
6087,"Santa Cruz, CA",8,CA30,260,...,  Proprietors employment,44450
6087,"Santa Cruz, CA",8,CA30,270,...,    Farm proprietors employment 6/,507
6087,"Santa Cruz, CA",8,CA30,280,...,    Nonfarm proprietors employment,43943
6087,"Santa Cruz, CA",8,CA30,290,...,Average earnings per job (dollars),50342
6087,"Santa Cruz, CA",8,CA30,300,...,  Average wages and salaries,45512
6087,"Santa Cruz, CA",8,CA30,310,...,  Average nonfarm proprietors' income,29263
6089,"Shasta, CA",8,CA30,10,...,Personal income (thousands of dollars),6815459
6089,"Shasta, CA",8,CA30,45,...,  Net earnings by place of residence,3425607
6089,"Shasta, CA",8,CA30,50,...,  Personal current transfer receipts,2107773
6089,"Shasta, CA",8,CA30,60,...,    Income maintenance benefits 1/,196171
6089,"Shasta, CA",8,CA30,70,...,    Unemployment insurance compensation,35124
6089,"Shasta, CA",8,CA30,80,...,    Retirement and other,1876478
6089,"Shasta, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",1282079
6089,"Shasta, CA",8,CA30,100,...,  Population (persons) 3/,179804
6089,"Shasta, CA",8,CA30,110,...,  Per capita personal income 4/,37905
6089,"Shasta, CA",8,CA30,120,...,  Per capita net earnings 4/,19052
6089,"Shasta, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,11723
6089,"Shasta, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1091
6089,"Shasta, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,195
6089,"Shasta, CA",8,CA30,160,...,    Per capita retirement and other 4/,10436
6089,"Shasta, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",7130
6089,"Shasta, CA",8,CA30,180,...,  Earnings by place of work,3947845
6089,"Shasta, CA",8,CA30,190,...,    Wages and salaries,2607944
6089,"Shasta, CA",8,CA30,200,...,    Supplements to wages and salaries,793916
6089,"Shasta, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,602583
6089,"Shasta, CA",8,CA30,202,...,      Employer contributions for government social insurance,191333
6089,"Shasta, CA",8,CA30,210,...,    Proprietors' income,545985
6089,"Shasta, CA",8,CA30,220,...,      Farm proprietors' income,13595
6089,"Shasta, CA",8,CA30,230,...,      Nonfarm proprietors' income,532390
6089,"Shasta, CA",8,CA30,240,...,Total employment (number of jobs),90076
6089,"Shasta, CA",8,CA30,250,...,  Wage and salary employment,65841
6089,"Shasta, CA",8,CA30,260,...,  Proprietors employment,24235
6089,"Shasta, CA",8,CA30,270,...,    Farm proprietors employment 6/,1334
6089,"Shasta, CA",8,CA30,280,...,    Nonfarm proprietors employment,22901
6089,"Shasta, CA",8,CA30,290,...,Average earnings per job (dollars),43828
6089,"Shasta, CA",8,CA30,300,...,  Average wages and salaries,39610
6089,"Shasta, CA",8,CA30,310,...,  Average nonfarm proprietors' income,23247
6091,"Sierra, CA",8,CA30,10,...,Personal income (thousands of dollars),111830
6091,"Sierra, CA",8,CA30,45,...,  Net earnings by place of residence,51900
6091,"Sierra, CA",8,CA30,50,...,  Personal current transfer receipts,30948
6091,"Sierra, CA",8,CA30,60,...,    Income maintenance benefits 1/,2469
6091,"Sierra, CA",8,CA30,70,...,    Unemployment insurance compensation,749
6091,"Sierra, CA",8,CA30,80,...,    Retirement and other,27730
6091,"Sierra, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",28982
6091,"Sierra, CA",8,CA30,100,...,  Population (persons) 3/,3003
6091,"Sierra, CA",8,CA30,110,...,  Per capita personal income 4/,37239
6091,"Sierra, CA",8,CA30,120,...,  Per capita net earnings 4/,17283
6091,"Sierra, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,10306
6091,"Sierra, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,822
6091,"Sierra, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,249
6091,"Sierra, CA",8,CA30,160,...,    Per capita retirement and other 4/,9234
6091,"Sierra, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",9651
